Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
2	23.998	48.869	50.615	0.3437	0.7	0.725	2	37.943	60.737	41.888	0.5435	0.87	0.6								2	62.535	-0.175	3.491	0.8958	-0.002	0.05	2	49.585	52.883	-34.907	0.7103	0.757	-0.5
2.05	26.512	51.487	50.615	0.3798	0.737	0.725	2.05	41.05	62.483	20.944	0.588	0.895	0.3								2.05	62.518	-0.175	7.03E-13	0.8955	-0.002	-1.12E-14	2.05	52.185	50.615	-47.124	0.7475	0.725	-0.675
2.1	29.147	53.931	48.869	0.4175	0.773	0.7	2.1	44.192	62.832	3.491	0.633	0.9	0.05								2.1	62.518	-0.175		0.8955	-0.003		2.1	54.646	48.171	-50.615	0.7828	0.69	-0.725
2.15	31.905	56.374	47.124	0.457	0.807	0.675	2.15	47.333	62.832	-2.77E-12	0.678	0.9	-5.11E-14															2.15	57.002	45.553	-62.832	0.8165	0.652	-0.9
2.2	34.784	58.643	48.869	0.4983	0.84	0.7	2.2	50.475	62.832	-3.491	0.723	0.9	-0.05															2.2	59.202	41.888	-89.012	0.848	0.6	-1.275
2.25	37.769	61.261	50.615	0.541	0.877	0.725	2.25	53.617	62.483	-6.981	0.768	0.895	-0.1															2.25	61.191	36.652	-127.409	0.8765	0.525	-1.825
2.3	40.911	63.705	43.633	0.586	0.912	0.625	2.3	56.723	62.134	-6.981	0.8125	0.89	-0.1															2.3	62.867	29.147		0.9005	0.417	
2.35	44.139	65.624	26.18	0.6322	0.94	0.375	2.35	59.83	61.785	-122.173	0.857	0.885	-1.75																					
2.4	47.473	66.323	3.491	0.68	0.95	0.05	2.4	62.902	49.916	-404.916	0.901	0.715	-5.8																					
2.45	50.772	65.973	-5.236	0.7273	0.945	-0.075	2.45	64.822	21.293	-479.965	0.9285	0.305	-6.875																					
2.5	54.07	65.799	-3.491	0.7745	0.942	-0.05	2.5	65.031	1.92	-216.421	0.9315	0.028	-3.1																					
2.55	57.352	65.624	-3.491	0.8215	0.94	-0.05	2.55	65.014	-0.349	-20.944	0.9313	-0.005	-0.3																					
2.6	60.633	65.45	-24.435	0.8685	0.937	-0.35	2.6	64.996	-0.175	3.491	0.931	-0.002	0.05																					
2.65	63.896	63.181	-291.47	0.9153	0.905	-4.175	2.65	64.996	0	-1.43E-12	0.931	0	-1.12E-14																					
2.7	66.951	36.303	-607.374	0.959	0.52	-8.7	2.7	64.996	-0.175		0.931	-0.003																						
2.75	67.527	2.443	-389.208	0.9673	0.035	-5.575																												
2.8	67.195	-2.618	-19.199	0.9625	-0.038	-0.275																												
2.85	67.265	0.524		0.9635	0.008																													
