Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
4.550	34.680	14.137	3.491	0.4967	0.202	0.050	4.550	32.114	13.963	1.745	0.4600	0.200	0.025	4.550	33.214	14.137	3.491	0.4758	0.202	0.050	4.550	40.422	15.184	1.745	0.5790	0.217	0.025	4.550	30.351	13.090	3.491	0.4347	0.187	0.050
4.600	35.395	14.312	1.745	0.5070	0.205	0.025	4.600	32.812	13.963	1.745	0.4700	0.200	0.025	4.600	33.929	14.312	3.491	0.4860	0.205	0.050	4.600	41.190	15.184	1.745	0.5900	0.217	0.025	4.600	31.014	13.265	3.491	0.4443	0.190	0.050
4.650	36.111	14.312	1.745	0.5173	0.205	0.025	4.650	33.510	14.137	3.491	0.4800	0.203	0.050	4.650	34.645	14.486	3.491	0.4963	0.208	0.050	4.650	41.940	15.359	3.491	0.6008	0.220	0.050	4.650	31.678	13.439	3.491	0.4538	0.193	0.050
4.700	36.826	14.486	1.745	0.5275	0.208	0.025	4.700	34.226	14.312	1.745	0.4903	0.205	0.025	4.700	35.378	14.661	1.745	0.5068	0.210	0.025	4.700	42.726	15.533	1.745	0.6120	0.223	0.025	4.700	32.358	13.614	1.745	0.4635	0.195	0.025
4.750	37.559	14.486	1.745	0.5380	0.207	0.025	4.750	34.941	14.312	1.745	0.5005	0.205	0.025	4.750	36.111	14.661	1.745	0.5173	0.210	0.025	4.750	43.494	15.533	1.745	0.6230	0.222	0.025	4.750	33.039	13.614	-1.918E-12	0.4732	0.195	-1.721E-14
4.800	38.275	14.661	3.491	0.5483	0.210	0.050	4.800	35.657	14.486	3.491	0.5108	0.207	0.050	4.800	36.844	14.835	3.491	0.5278	0.212	0.050	4.800	44.279	15.708	3.491	0.6342	0.225	0.050	4.800	33.720	13.614	1.745	0.4830	0.195	0.025
4.850	39.026	14.835	1.745	0.5590	0.213	0.025	4.850	36.390	14.661	1.745	0.5213	0.210	0.025	4.850	37.594	15.010	1.745	0.5385	0.215	0.025	4.850	45.064	15.882	3.491	0.6455	0.228	0.050	4.850	34.400	13.788	5.236	0.4927	0.198	0.075
4.900	39.759	14.835	7.105E-13	0.5695	0.213	0.000	4.900	37.123	14.661	1.745	0.5318	0.210	0.025	4.900	38.345	15.010	1.745	0.5493	0.215	0.025	4.900	45.867	16.057	1.745	0.6570	0.230	0.025	4.900	35.099	14.137	3.491	0.5028	0.203	0.050
4.950	40.509	14.835	1.745	0.5803	0.213	0.025	4.950	37.856	14.835	3.491	0.5423	0.213	0.050	4.950	39.095	15.184	3.491	0.5600	0.218	0.050	4.950	46.670	16.057	-1.421E-12	0.6685	0.230	-2.026E-14	4.950	35.814	14.137	-1.954E-12	0.5130	0.203	-1.804E-14
5.000	41.242	15.010	5.236	0.5907	0.215	0.075	5.000	38.607	15.010	3.491	0.5530	0.215	0.050	5.000	39.863	15.359	3.491	0.5710	0.220	0.050	5.000	47.473	16.057	1.745	0.6800	0.230	0.025	5.000	36.512	14.137	3.491	0.5230	0.202	0.050
5.050	42.010	15.359	3.491	0.6017	0.220	0.050	5.050	39.357	15.184	1.745	0.5637	0.217	0.025	5.050	40.631	15.533	3.491	0.5820	0.222	0.050	5.050	48.276	16.232	5.236	0.6915	0.232	0.075	5.050	37.228	14.486	5.236	0.5333	0.207	0.075
5.100	42.778	15.359	6.573E-13	0.6128	0.220	1.943E-14	5.100	40.125	15.184	1.350E-12	0.5747	0.218	3.053E-14	5.100	41.417	15.708	1.745	0.5933	0.225	0.025	5.100	49.096	16.581	3.491	0.7033	0.238	0.050	5.100	37.961	14.661	1.745	0.5438	0.210	0.025
5.150	43.546	15.359	1.745	0.6238	0.220	0.025	5.150	40.876	15.184	3.491	0.5855	0.218	0.050	5.150	42.202	15.708	1.745	0.6045	0.225	0.025	5.150	49.934	16.581	7.105E-13	0.7153	0.238	-1.110E-14	5.150	38.694	14.661	7.105E-13	0.5543	0.210	0.000
5.200	44.314	15.533	3.491	0.6348	0.223	0.050	5.200	41.644	15.533	5.236	0.5965	0.223	0.075	5.200	42.987	15.882	3.491	0.6158	0.228	0.050	5.200	50.754	16.581	1.745	0.7270	0.238	0.025	5.200	39.427	14.661	1.745	0.5647	0.210	0.025
5.250	45.099	15.708	3.491	0.6460	0.225	0.050	5.250	42.429	15.708	1.745	0.6078	0.225	0.025	5.250	43.790	16.057	1.745	0.6272	0.230	0.025	5.250	51.592	16.755	3.491	0.7390	0.240	0.050	5.250	40.160	14.835	3.491	0.5753	0.212	0.050
5.300	45.885	15.882	3.491	0.6573	0.227	0.050	5.300	43.214	15.708	1.745	0.6190	0.225	0.025	5.300	44.593	16.057	1.421E-12	0.6387	0.230	2.026E-14	5.300	52.430	16.930	3.491	0.7510	0.242	0.050	5.300	40.911	15.010	3.491	0.5860	0.215	0.050
5.350	46.688	16.057	1.745	0.6688	0.230	0.025	5.350	44.000	15.882	1.745	0.6302	0.228	0.025	5.350	45.396	16.057	1.745	0.6503	0.230	0.025	5.350	53.285	17.104	1.745	0.7633	0.245	0.025	5.350	41.661	15.184	3.491	0.5967	0.218	0.050
5.400	47.490	16.057	0.000	0.6802	0.230	0.000	5.400	44.803	15.882	1.745	0.6418	0.228	0.025	5.400	46.199	16.232	3.491	0.6618	0.233	0.050	5.400	54.140	17.104	0.000	0.7755	0.245	1.110E-14	5.400	42.429	15.359	1.745	0.6078	0.220	0.025
5.450	48.293	16.057	1.745	0.6917	0.230	0.025	5.450	45.588	16.057	3.491	0.6530	0.230	0.050	5.450	47.019	16.406	3.491	0.6735	0.235	0.050	5.450	54.995	17.104	1.745	0.7878	0.245	0.025	5.450	43.197	15.359	1.745	0.6188	0.220	0.025
5.500	49.096	16.232	3.491	0.7033	0.232	0.050	5.500	46.408	16.232	1.745	0.6648	0.232	0.025	5.500	47.839	16.581	3.491	0.6852	0.237	0.050	5.500	55.851	17.279	5.236	0.8000	0.247	0.075	5.500	43.965	15.533	3.491	0.6298	0.222	0.050
5.550	49.916	16.406	3.491	0.7150	0.235	0.050	5.550	47.211	16.232	1.745	0.6762	0.232	0.025	5.550	48.677	16.755	1.745	0.6973	0.240	0.025	5.550	56.723	17.628	3.491	0.8125	0.252	0.050	5.550	44.750	15.708	1.745	0.6410	0.225	0.025
5.600	50.737	16.581	3.491	0.7267	0.238	0.050	5.600	48.031	16.406	1.745	0.6880	0.235	0.025	5.600	49.515	16.755	1.745	0.7092	0.240	0.025	5.600	57.613	17.628	-1.745	0.8253	0.253	-0.025	5.600	45.536	15.708	1.745	0.6522	0.225	0.025
5.650	51.574	16.755	1.745	0.7387	0.240	0.025	5.650	48.852	16.406	1.745	0.6997	0.235	0.025	5.650	50.353	16.930	1.745	0.7213	0.243	0.025	5.650	58.486	17.453	-1.745	0.8378	0.250	-0.025	5.650	46.321	15.882	3.491	0.6635	0.228	0.050
5.700	52.412	16.755	-7.816E-13	0.7508	0.240	-2.137E-14	5.700	49.672	16.581	5.236	0.7115	0.238	0.075	5.700	51.208	16.930	-1.492E-12	0.7335	0.243	-2.165E-14	5.700	59.359	17.453	-1.528E-12	0.8503	0.250	-3.331E-14	5.700	47.124	16.057	1.745	0.6750	0.230	0.025
5.750	53.250	16.755	1.745	0.7628	0.240	0.025	5.750	50.510	16.930	3.491	0.7235	0.242	0.050	5.750	52.046	16.930	3.491	0.7455	0.242	0.050	5.750	60.231	17.453	-1.528E-12	0.8628	0.250	-2.220E-14	5.750	47.927	16.057	1.745	0.6865	0.230	0.025
5.800	54.088	16.930	3.491	0.7748	0.242	0.050	5.800	51.365	16.930	7.816E-13	0.7358	0.242	2.165E-14	5.800	52.901	17.279	3.491	0.7578	0.247	0.050	5.800	61.104	17.453	1.745	0.8753	0.250	0.025	5.800	48.730	16.232	3.491	0.6980	0.232	0.050
5.850	54.943	17.104	3.491	0.7870	0.245	0.050	5.850	52.203	16.930	1.745	0.7477	0.243	0.025	5.850	53.774	17.279	1.745	0.7702	0.248	0.025	5.850	61.977	17.628	3.491	0.8878	0.253	0.050	5.850	49.550	16.406	1.745	0.7097	0.235	0.025
5.900	55.798	17.279	-24.435	0.7993	0.248	-0.350	5.900	53.058	17.104	1.745	0.7600	0.245	0.025	5.900	54.629	17.453	3.491	0.7825	0.250	0.050	5.900	62.867	17.802	1.745	0.9005	0.255	0.025	5.900	50.370	16.406	1.745	0.7215	0.235	0.025
5.950	56.671	14.661	-99.484	0.8118	0.210	-1.425	5.950	53.913	17.104	1.745	0.7722	0.245	0.025	5.950	55.519	17.628	1.745	0.7953	0.253	0.025	5.950	63.757	17.802	-1.599E-12	0.9132	0.255	-2.220E-14	5.950	51.190	16.581	3.491	0.7333	0.238	0.050
6.000	57.264	7.330	-127.409	0.8202	0.105	-1.825	6.000	54.768	17.279	3.491	0.7845	0.247	0.050	6.000	56.392	17.628	1.745	0.8077	0.252	0.025	6.000	64.647	17.802	-69.813	0.9260	0.255	-1.000	6.000	52.028	16.755	1.745	0.7452	0.240	0.025
6.050	57.404	1.920	-64.577	0.8223	0.028	-0.925	6.050	55.641	17.453	3.491	0.7970	0.250	0.050	6.050	57.282	17.802	1.745	0.8205	0.255	0.025	6.050	65.537	10.821	-157.080	0.9387	0.155	-2.250	6.050	52.866	16.755	7.816E-13	0.7572	0.240	3.247E-14
6.100	57.456	0.873	-12.217	0.8230	0.012	-0.175	6.100	56.514	17.628	1.745	0.8095	0.253	0.025	6.100	58.172	17.802	1.599E-12	0.8333	0.255	1.110E-14	6.100	65.729	2.094	-109.956	0.9415	0.030	-1.575	6.100	53.704	16.755	1.745	0.7692	0.240	0.025
6.150	57.491	0.698	-8.727	0.8235	0.010	-0.125	6.150	57.404	17.628	-7.105E-13	0.8223	0.253	0.000	6.150	59.062	17.802	7.105E-13	0.8460	0.255	1.110E-14	6.150	65.747	-0.175	-27.925	0.9417	-0.002	-0.400	6.150	54.542	16.930	5.236	0.7812	0.243	0.075
6.200	57.526	0.000	-13.963	0.8240	0.000	-0.200	6.200	58.277	17.628	1.745	0.8347	0.253	0.025	6.200	59.952	17.802	1.745	0.8588	0.255	0.025	6.200	65.712	-0.698	-6.981	0.9413	-0.010	-0.100	6.200	55.397	17.279	3.491	0.7935	0.248	0.050
6.250	57.491	-0.698		0.8235	-0.010		6.250	59.167	17.802	3.491	0.8475	0.255	0.050	6.250	60.842	17.977		0.8715	0.257		6.250	65.677	-0.873	-5.236	0.9407	-0.012	-0.075	6.250	56.269	17.279	-1.528E-12	0.8060	0.247	-3.331E-14
							6.300	60.057	17.977	1.745	0.8603	0.257	0.025								6.300	65.624	-1.222		0.9400	-0.017		6.300	57.125	17.279	1.745	0.8182	0.247	0.025
							6.350	60.964	17.977	1.599E-12	0.8733	0.258	3.386E-14															6.350	57.997	17.453	1.745	0.8307	0.250	0.025
							6.400	61.854	17.977	1.745	0.8860	0.258	0.025															6.400	58.870	17.453	1.745	0.8432	0.250	0.025
							6.450	62.762	18.151	3.491	0.8990	0.260	0.050															6.450	59.743	17.628	1.745	0.8557	0.253	0.025
							6.500	63.670	18.326		0.9120	0.262																6.500	60.633	17.628	-2.274E-12	0.8685	0.252	-2.220E-14
																												6.550	61.505	17.628		0.8810	0.252	
