Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5
4.250	14.940	6.109	-7.194E-13	0.2140	0.088	-4.996E-15	4.250	9.861	5.061	1.745	0.1413	0.073	0.025	4.250	15.638	6.283	1.745	0.2240	0.090	0.025	4.250	13.474	5.934	-5.329E-13	0.1930	0.085	-7.633E-15	4.250	13.753	5.934	1.745	0.1970	0.085	0.025
4.300	15.237	6.109	-5.418E-13	0.2182	0.087	-7.772E-15	4.300	10.123	5.061	-4.441E-13	0.1450	0.072	-3.747E-15	4.300	15.952	6.458	3.491	0.2285	0.092	0.050	4.300	13.771	5.934	-5.329E-13	0.1973	0.085	-7.633E-15	4.300	14.050	5.934	1.745	0.2012	0.085	0.025
4.350	15.551	6.109	7.194E-13	0.2227	0.087	7.772E-15	4.350	10.367	5.061	4.441E-13	0.1485	0.072	9.298E-15	4.350	16.284	6.632	7.550E-13	0.2333	0.095	5.551E-15	4.350	14.067	5.934	1.745	0.2015	0.085	0.025	4.350	14.347	6.109	1.745	0.2055	0.087	0.025
4.400	15.848	6.109	3.491	0.2270	0.088	0.050	4.400	10.629	5.061	4.441E-13	0.1522	0.073	6.523E-15	4.400	16.616	6.458	2.398E-13	0.2380	0.093	5.551E-15	4.400	14.364	6.109	1.745	0.2058	0.088	0.025	4.400	14.661	6.109	7.194E-13	0.2100	0.088	1.055E-14
4.450	16.162	6.458	3.491	0.2315	0.093	0.050	4.450	10.873	5.061	1.745	0.1557	0.073	0.025	4.450	16.930	6.632	3.491	0.2425	0.095	0.050	4.450	14.678	6.109	0.000	0.2102	0.088	2.776E-15	4.450	14.957	6.109	1.745	0.2142	0.088	0.025
4.500	16.493	6.458	-3.997E-13	0.2362	0.093	-1.110E-14	4.500	11.135	5.236	3.491	0.1595	0.075	0.050	4.500	17.279	6.807	-5.951E-13	0.2475	0.098	-5.551E-15	4.500	14.975	6.109	1.745	0.2145	0.088	0.025	4.500	15.272	6.283	1.745	0.2187	0.090	0.025
4.550	16.808	6.458	-5.773E-13	0.2407	0.092	-5.551E-15	4.550	11.397	5.411	1.745	0.1633	0.077	0.025	4.550	17.610	6.632	-6.040E-13	0.2523	0.095	-1.416E-14	4.550	15.289	6.283	1.745	0.2190	0.090	0.025	4.550	15.586	6.283	-7.372E-13	0.2233	0.090	-8.049E-15
4.600	17.139	6.458	5.773E-13	0.2455	0.092	1.388E-14	4.600	11.676	5.411	4.796E-13	0.1673	0.077	6.939E-15	4.600	17.942	6.807	3.491	0.2570	0.097	0.050	4.600	15.603	6.283	1.745	0.2235	0.090	0.025	4.600	15.900	6.283	1.745	0.2278	0.090	0.025
4.650	17.453	6.458	1.745	0.2500	0.093	0.025	4.650	11.938	5.411	1.745	0.1710	0.078	0.025	4.650	18.291	6.981	1.745	0.2620	0.100	0.025	4.650	15.917	6.458	1.745	0.2280	0.093	0.025	4.650	16.214	6.458	1.745	0.2322	0.093	0.025
4.700	17.785	6.632	3.491	0.2548	0.095	0.050	4.700	12.217	5.585	1.745	0.1750	0.080	0.025	4.700	18.640	6.981	-6.217E-13	0.2670	0.100	-8.882E-15	4.700	16.249	6.458	-7.550E-13	0.2328	0.093	-1.110E-14	4.700	16.546	6.458	-3.997E-13	0.2370	0.093	-1.110E-14
4.750	18.117	6.807	1.745	0.2595	0.097	0.025	4.750	12.497	5.585	-6.750E-13	0.1790	0.080	-4.302E-15	4.750	18.989	6.981	-6.217E-13	0.2720	0.100	-8.882E-15	4.750	16.563	6.458	1.745	0.2373	0.092	0.025	4.750	16.860	6.458	1.745	0.2415	0.092	0.025
4.800	18.466	6.807	6.040E-13	0.2645	0.097	8.604E-15	4.800	12.776	5.585	4.974E-13	0.1830	0.080	9.853E-15	4.800	19.338	6.981	1.745	0.2770	0.100	0.025	4.800	16.895	6.632	1.745	0.2420	0.095	0.025	4.800	17.191	6.632	1.745	0.2463	0.095	0.025
4.850	18.797	6.807	1.745	0.2692	0.098	0.025	4.850	13.055	5.585	1.745	0.1870	0.080	0.025	4.850	19.687	7.156	3.491	0.2820	0.103	0.050	4.850	17.226	6.632	5.951E-13	0.2467	0.095	8.327E-15	4.850	17.523	6.632	9.504E-13	0.2510	0.095	8.327E-15
4.900	19.146	6.981	-3.553E-13	0.2742	0.100	5.551E-15	4.900	13.334	5.760	3.491	0.1910	0.083	0.050	4.900	20.054	7.330	1.745	0.2873	0.105	0.025	4.900	17.558	6.632	1.745	0.2515	0.095	0.025	4.900	17.855	6.632	1.745	0.2558	0.095	0.025
4.950	19.495	6.807	-6.217E-13	0.2793	0.098	-8.882E-15	4.950	13.631	5.934	-6.928E-13	0.1953	0.085	-7.355E-15	4.950	20.420	7.330	-2.931E-13	0.2925	0.105	-3.747E-15	4.950	17.890	6.807	1.745	0.2562	0.098	0.025	4.950	18.186	6.807	1.745	0.2605	0.098	0.025
5.000	19.827	6.981	3.491	0.2840	0.100	0.050	5.000	13.928	5.760	-1.745	0.1995	0.082	-0.025	5.000	20.787	7.330	-2.931E-13	0.2978	0.105	-9.298E-15	5.000	18.239	6.807	-6.040E-13	0.2612	0.097	-3.053E-15	5.000	18.535	6.807	-2.487E-13	0.2655	0.097	-8.604E-15
5.050	20.193	7.156	6.217E-13	0.2892	0.102	8.882E-15	5.050	14.207	5.760	3.491	0.2035	0.082	0.050	5.050	21.153	7.330	6.484E-13	0.3030	0.105	9.298E-15	5.050	18.570	6.807	1.745	0.2660	0.097	0.025	5.050	18.867	6.807	1.745	0.2702	0.097	0.025
5.100	20.543	6.981	2.842E-13	0.2942	0.100	9.021E-15	5.100	14.504	6.109	3.491	0.2078	0.088	0.050	5.100	21.520	7.330	1.745	0.3083	0.105	0.025	5.100	18.919	6.981	3.491	0.2710	0.100	0.050	5.100	19.216	6.981	1.745	0.2753	0.100	0.025
5.150	20.892	7.156	1.745	0.2993	0.103	0.025	5.150	14.818	6.109	-1.745	0.2122	0.088	-0.025	5.150	21.886	7.505	1.745	0.3135	0.108	0.025	5.150	19.268	7.156	1.745	0.2760	0.103	0.025	5.150	19.565	6.981	1.745	0.2802	0.100	0.025
5.200	21.258	7.156	-6.395E-13	0.3045	0.103	-3.469E-15	5.200	15.115	5.934	-5.418E-13	0.2165	0.085	-4.996E-15	5.200	22.270	7.505	-6.661E-13	0.3190	0.108	-9.576E-15	5.200	19.635	7.156	-6.395E-13	0.2812	0.103	-9.021E-15	5.200	19.914	7.156	1.745	0.2852	0.103	0.025
5.250	21.607	7.156	1.745	0.3095	0.102	0.025	5.250	15.411	6.109	3.491	0.2208	0.087	0.050	5.250	22.637	7.505	1.745	0.3242	0.107	0.025	5.250	19.984	7.156	-2.842E-13	0.2862	0.102	-9.021E-15	5.250	20.281	7.156	-6.395E-13	0.2905	0.102	-3.469E-15
5.300	21.974	7.330	3.491	0.3148	0.105	0.050	5.300	15.725	6.283	1.745	0.2253	0.090	0.025	5.300	23.021	7.679	3.491	0.3298	0.110	0.050	5.300	20.351	7.156	9.948E-13	0.2915	0.102	1.457E-14	5.300	20.630	7.156	9.948E-13	0.2955	0.102	1.457E-14
5.350	22.340	7.505	1.745	0.3200	0.108	0.025	5.350	16.040	6.283	5.596E-13	0.2298	0.090	8.049E-15	5.350	23.405	7.854	1.745	0.3352	0.113	0.025	5.350	20.700	7.156	1.745	0.2965	0.103	0.025	5.350	20.996	7.156	9.948E-13	0.3008	0.103	3.469E-15
5.400	22.724	7.505	0.000	0.3255	0.108	0.000	5.400	16.354	6.283	1.745	0.2342	0.090	0.025	5.400	23.806	7.854	-3.553E-13	0.3410	0.113	-5.551E-15	5.400	21.066	7.330	1.745	0.3018	0.105	0.025	5.400	21.345	7.156	1.745	0.3058	0.103	0.025
5.450	23.091	7.505	-6.661E-13	0.3307	0.108	-4.025E-15	5.450	16.668	6.458	1.745	0.2387	0.093	0.025	5.450	24.190	7.854	1.745	0.3465	0.113	0.025	5.450	21.433	7.330	1.745	0.3070	0.105	0.025	5.450	21.712	7.330	3.491	0.3110	0.105	0.050
5.500	23.475	7.505	-6.661E-13	0.3362	0.107	-4.025E-15	5.500	17.000	6.458	-5.773E-13	0.2435	0.092	-2.776E-15	5.500	24.592	8.029	1.745	0.3523	0.115	0.025	5.500	21.799	7.505	1.745	0.3123	0.107	0.025	5.500	22.078	7.505	1.745	0.3163	0.107	0.025
5.550	23.841	7.505	3.491	0.3415	0.107	0.050	5.550	17.314	6.458	1.745	0.2480	0.092	0.025	5.550	24.993	8.029	7.105E-13	0.3580	0.115	1.568E-14	5.550	22.183	7.505	6.661E-13	0.3178	0.107	4.025E-15	5.550	22.462	7.505	6.661E-13	0.3217	0.107	1.513E-14
5.600	24.225	7.854	3.491	0.3470	0.113	0.050	5.600	17.645	6.632	1.745	0.2528	0.095	0.025	5.600	25.395	8.029	7.105E-13	0.3637	0.115	1.013E-14	5.600	22.550	7.505	1.745	0.3230	0.108	0.025	5.600	22.829	7.505	1.745	0.3270	0.108	0.025
5.650	24.627	7.854	-1.745	0.3528	0.113	-0.025	5.650	17.977	6.632	0.000	0.2575	0.095	0.000	5.650	25.796	8.029	1.745	0.3695	0.115	0.025	5.650	22.934	7.679	1.745	0.3285	0.110	0.025	5.650	23.213	7.679	1.745	0.3325	0.110	0.025
5.700	25.011	7.679	-6.928E-13	0.3583	0.110	-9.992E-15	5.700	18.309	6.632	1.745	0.2622	0.095	0.025	5.700	26.197	8.203	1.745	0.3753	0.118	0.025	5.700	23.318	7.679	-3.286E-13	0.3340	0.110	-9.714E-15	5.700	23.597	7.679	-1.039E-12	0.3380	0.110	-9.714E-15
5.750	25.395	7.854	3.491	0.3637	0.112	0.050	5.750	18.640	6.807	3.491	0.2670	0.097	0.050	5.750	26.616	8.203	-7.283E-13	0.3813	0.117	-1.596E-14	5.750	23.702	7.679	1.745	0.3395	0.110	0.025	5.750	23.981	7.679	-6.839E-13	0.3435	0.110	-1.527E-14
5.800	25.796	8.029	1.745	0.3695	0.115	0.025	5.800	18.989	6.981	1.745	0.2720	0.100	0.025	5.800	27.018	8.203	1.745	0.3870	0.117	0.025	5.800	24.086	7.854	3.491	0.3450	0.112	0.050	5.800	24.365	7.679	1.745	0.3490	0.110	0.025
5.850	26.197	8.029	7.105E-13	0.3753	0.115	4.580E-15	5.850	19.338	6.981	6.217E-13	0.2770	0.100	8.882E-15	5.850	27.437	8.378	1.745	0.3930	0.120	0.025	5.850	24.487	8.029	1.048E-12	0.3508	0.115	9.992E-15	5.850	24.749	7.854	1.745	0.3545	0.113	0.025
5.900	26.599	8.029	0.000	0.3810	0.115	0.000	5.900	19.687	6.981	0.000	0.2820	0.100	-5.551E-15	5.900	27.855	8.378	0.000	0.3990	0.120	0.000	5.900	24.888	7.854	-1.745	0.3565	0.113	-0.025	5.900	25.150	7.854	-3.553E-13	0.3603	0.113	0.000
5.950	27.000	8.029	-7.105E-13	0.3867	0.115	-4.580E-15	5.950	20.036	6.981	-6.217E-13	0.2870	0.100	-1.443E-14	5.950	28.274	8.378	1.745	0.4050	0.120	0.025	5.950	25.272	7.854	1.745	0.3620	0.113	0.025	5.950	25.534	7.854	1.745	0.3658	0.113	0.025
6.000	27.402	8.029	1.745	0.3925	0.115	0.025	6.000	20.385	6.981	1.745	0.2920	0.100	0.025	6.000	28.693	8.552	1.745	0.4110	0.122	0.025	6.000	25.674	8.029	3.491	0.3677	0.115	0.050	6.000	25.936	8.029	3.491	0.3715	0.115	0.050
6.050	27.803	8.203	3.491	0.3982	0.117	0.050	6.050	20.735	7.156	1.745	0.2970	0.102	0.025	6.050	29.130	8.552	7.638E-13	0.4173	0.122	1.082E-14	6.050	26.075	8.203	1.745	0.3735	0.117	0.025	6.050	26.337	8.203	1.745	0.3773	0.117	0.025
6.100	28.222	8.378	7.283E-13	0.4043	0.120	1.596E-14	6.100	21.101	7.156	6.395E-13	0.3023	0.103	3.469E-15	6.100	29.548	8.552	1.745	0.4233	0.123	0.025	6.100	26.494	8.203	-1.745	0.3795	0.118	-0.025	6.100	26.756	8.203	-1.745	0.3833	0.118	-0.025
6.150	28.641	8.203	-3.553E-13	0.4102	0.118	0.000	6.150	21.450	7.156	1.745	0.3073	0.103	0.025	6.150	29.985	8.727	3.491	0.4295	0.125	0.050	6.150	26.896	8.029	0.000	0.3852	0.115	5.551E-15	6.150	27.157	8.029	0.000	0.3890	0.115	0.000
6.200	29.042	8.378	3.491	0.4160	0.120	0.050	6.200	21.817	7.330	1.745	0.3125	0.105	0.025	6.200	30.421	8.901	1.745	0.4358	0.128	0.025	6.200	27.297	8.203	3.491	0.3910	0.118	0.050	6.200	27.559	8.203	3.491	0.3948	0.118	0.050
6.250	29.479	8.552	-3.908E-13	0.4222	0.122	-1.069E-14	6.250	22.183	7.330	1.745	0.3178	0.105	0.025	6.250	30.875	8.901	-4.441E-13	0.4423	0.127	-1.665E-14	6.250	27.716	8.378	1.745	0.3970	0.120	0.025	6.250	27.978	8.378	1.745	0.4008	0.120	0.025
6.300	29.897	8.378	7.638E-13	0.4283	0.120	1.082E-14	6.300	22.550	7.505	1.745	0.3230	0.107	0.025	6.300	31.311	8.901	1.155E-12	0.4485	0.127	1.110E-14	6.300	28.135	8.378	1.101E-12	0.4030	0.120	1.069E-14	6.300	28.397	8.378	7.461E-13	0.4067	0.120	1.069E-14
6.350	30.316	8.552	3.491	0.4342	0.123	0.050	6.350	22.934	7.505	6.661E-13	0.3285	0.108	9.576E-15	6.350	31.765	8.901	4.441E-13	0.4550	0.128	1.110E-14	6.350	28.554	8.378	7.461E-13	0.4090	0.120	5.135E-15	6.350	28.815	8.378	7.461E-13	0.4128	0.120	1.069E-14
6.400	30.753	8.727	1.745	0.4405	0.125	0.025	6.400	23.300	7.505	1.745	0.3338	0.108	0.025	6.400	32.201	8.901	1.745	0.4612	0.128	0.025	6.400	28.972	8.378	-3.553E-13	0.4150	0.120	-5.551E-15	6.400	29.234	8.378	1.745	0.4187	0.120	0.025
6.450	31.189	8.727	-4.086E-13	0.4467	0.125	-1.665E-14	6.450	23.684	7.679	1.745	0.3392	0.110	0.025	6.450	32.655	9.076	1.745	0.4677	0.130	0.025	6.450	29.391	8.378	1.745	0.4210	0.120	0.025	6.450	29.653	8.552	1.745	0.4248	0.123	0.025
6.500	31.625	8.727	-4.086E-13	0.4530	0.125	-1.110E-14	6.500	24.068	7.679	-3.286E-13	0.3447	0.110	-9.714E-15	6.500	33.109	9.076	-8.882E-14	0.4743	0.130	-1.166E-14	6.500	29.810	8.552	3.491	0.4270	0.122	0.050	6.500	30.089	8.552	-7.638E-13	0.4310	0.122	-5.274E-15
6.550	32.062	8.727	1.745	0.4592	0.125	0.025	6.550	24.452	7.679	1.745	0.3503	0.110	0.025	6.550	33.563	9.076	1.745	0.4807	0.130	0.025	6.550	30.247	8.727	1.745	0.4333	0.125	0.025	6.550	30.508	8.552	1.745	0.4370	0.122	0.025
6.600	32.498	8.901	1.745	0.4655	0.128	0.025	6.600	24.836	7.854	1.745	0.3557	0.113	0.025	6.600	34.016	9.250	3.491	0.4873	0.133	0.050	6.600	30.683	8.727	4.086E-13	0.4395	0.125	1.110E-14	6.600	30.945	8.727	1.745	0.4432	0.125	0.025
6.650	32.952	8.901	0.000	0.4720	0.128	-5.551E-15	6.650	25.237	7.854	3.553E-13	0.3615	0.113	5.551E-15	6.650	34.488	9.425	7.105E-13	0.4940	0.135	0.000	6.650	31.119	8.727	0.000	0.4458	0.125	-5.551E-15	6.650	31.381	8.727	1.745	0.4495	0.125	0.025
6.700	33.388	8.901	1.745	0.4783	0.128	0.025	6.700	25.621	7.854	1.745	0.3670	0.113	0.025	6.700	34.959	9.250	-1.745	0.5008	0.133	-0.025	6.700	31.556	8.727	1.745	0.4520	0.125	0.025	6.700	31.817	8.901	1.745	0.4557	0.128	0.025
6.750	33.842	9.076	1.745	0.4847	0.130	0.025	6.750	26.023	8.029	1.745	0.3728	0.115	0.025	6.750	35.413	9.250	3.491	0.5072	0.132	0.050	6.750	31.992	8.901	1.745	0.4583	0.127	0.025	6.750	32.271	8.901	-1.155E-12	0.4623	0.127	-5.551E-15
6.800	34.296	9.076	8.882E-14	0.4913	0.130	6.106E-15	6.800	26.424	8.029	7.105E-13	0.3785	0.115	1.013E-14	6.800	35.884	9.599	3.491	0.5140	0.137	0.050	6.800	32.446	8.901	1.510E-12	0.4647	0.127	1.665E-14	6.800	32.707	8.901	4.441E-13	0.4685	0.127	5.551E-15
6.850	34.750	9.076	8.882E-14	0.4977	0.130	1.166E-14	6.850	26.826	8.029	1.745	0.3842	0.115	0.025	6.850	36.373	9.599	8.527E-13	0.5210	0.138	1.221E-14	6.850	32.882	8.901	1.745	0.4710	0.128	0.025	6.850	33.161	8.901	7.994E-13	0.4750	0.128	5.551E-15
6.900	35.203	9.076	1.745	0.5042	0.130	0.025	6.900	27.227	8.203	1.745	0.3900	0.118	0.025	6.900	36.844	9.599	0.000	0.5278	0.138	-1.110E-14	6.900	33.336	9.076	1.745	0.4775	0.130	0.025	6.900	33.598	8.901	1.745	0.4812	0.128	0.025
6.950	35.657	9.250	3.491	0.5108	0.133	0.050	6.950	27.646	8.203	-7.283E-13	0.3960	0.118	-1.596E-14	6.950	37.333	9.599	-8.527E-13	0.5348	0.137	-2.331E-14	6.950	33.790	9.076	-1.510E-12	0.4840	0.130	-6.106E-15	6.950	34.051	9.076	3.491	0.4878	0.130	0.050
7.000	36.128	9.425	1.745	0.5175	0.135	0.025	7.000	28.047	8.203	1.745	0.4017	0.117	0.025	7.000	37.804	9.599	1.745	0.5415	0.137	0.025	7.000	34.243	9.076	-7.994E-13	0.4905	0.130	-5.551E-16	7.000	34.505	9.250	1.745	0.4943	0.132	0.025
7.050	36.600	9.425	8.349E-13	0.5243	0.135	2.304E-14	7.050	28.466	8.378	1.745	0.4078	0.120	0.025	7.050	38.293	9.774	1.745	0.5485	0.140	0.025	7.050	34.697	9.076	1.745	0.4970	0.130	0.025	7.050	34.976	9.250	-1.745	0.5010	0.132	-0.025
7.100	37.071	9.425	1.545E-12	0.5310	0.135	8.327E-16	7.100	28.885	8.378	1.101E-12	0.4137	0.120	1.069E-14	7.100	38.781	9.774	1.745	0.5555	0.140	0.025	7.100	35.151	9.250	3.491	0.5035	0.133	0.050	7.100	35.430	9.076	8.349E-13	0.5075	0.130	6.106E-15
7.150	37.542	9.425	1.745	0.5378	0.135	0.025	7.150	29.304	8.378	1.745	0.4198	0.120	0.025	7.150	39.270	9.948	1.745	0.5625	0.143	0.025	7.150	35.622	9.425	1.745	0.5102	0.135	0.025	7.150	35.884	9.250	3.491	0.5140	0.133	0.050
7.200	38.013	9.599	1.745	0.5445	0.137	0.025	7.200	29.723	8.552	3.491	0.4258	0.123	0.050	7.200	39.776	9.948	-1.599E-12	0.5697	0.143	-1.249E-14	7.200	36.093	9.425	-8.349E-13	0.5170	0.135	-1.193E-14	7.200	36.355	9.425	1.745	0.5208	0.135	0.025
7.250	38.502	9.599	-8.527E-13	0.5515	0.137	-1.110E-15	7.250	30.159	8.727	1.745	0.4320	0.125	0.025	7.250	40.265	9.948	1.745	0.5767	0.142	0.025	7.250	36.565	9.425	-1.545E-12	0.5238	0.135	-2.304E-14	7.250	36.826	9.425	-8.349E-13	0.5275	0.135	-8.327E-16
7.300	38.973	9.599	1.745	0.5583	0.137	0.025	7.300	30.596	8.727	7.638E-13	0.4383	0.125	5.551E-15	7.300	40.771	10.123	1.745	0.5840	0.145	0.025	7.300	37.036	9.425	1.745	0.5305	0.135	0.025	7.300	37.298	9.425	1.745	0.5342	0.135	0.025
7.350	39.462	9.774	1.745	0.5653	0.140	0.025	7.350	31.032	8.727	7.638E-13	0.4445	0.125	1.110E-14	7.350	41.277	10.123	1.776E-13	0.5913	0.145	1.943E-15	7.350	37.507	9.599	1.745	0.5373	0.138	0.025	7.350	37.769	9.599	1.745	0.5410	0.138	0.025
7.400	39.951	9.774	0.000	0.5723	0.140	0.000	7.400	31.468	8.727	0.000	0.4508	0.125	5.551E-15	7.400	41.783	10.123	7.105E-13	0.5985	0.145	-1.110E-14	7.400	37.996	9.599	0.000	0.5442	0.138	0.000	7.400	38.258	9.599	0.000	0.5480	0.137	-1.110E-14
7.450	40.439	9.774	1.745	0.5793	0.140	0.025	7.450	31.905	8.727	1.745	0.4570	0.125	0.025	7.450	42.289	10.123	1.745	0.6057	0.145	0.025	7.450	38.467	9.599	1.745	0.5510	0.138	0.025	7.450	38.729	9.599	1.745	0.5548	0.137	0.025
7.500	40.928	9.948	1.745	0.5863	0.142	0.025	7.500	32.341	8.901	1.745	0.4633	0.127	0.025	7.500	42.795	10.297	3.491	0.6130	0.147	0.050	7.500	38.956	9.774	1.745	0.5580	0.140	0.025	7.500	39.218	9.774	1.745	0.5617	0.140	0.025
7.550	41.434	9.948	8.882E-13	0.5935	0.142	1.249E-14	7.550	32.795	8.901	8.882E-14	0.4698	0.127	1.110E-14	7.550	43.319	10.472	2.132E-13	0.6205	0.150	1.943E-15	7.550	39.444	9.774	1.581E-12	0.5650	0.140	1.388E-15	7.550	39.706	9.774	8.704E-13	0.5687	0.140	1.249E-14
7.600	41.923	9.948	1.745	0.6005	0.143	0.025	7.600	33.231	8.901	1.745	0.4760	0.128	0.025	7.600	43.843	10.297	1.634E-12	0.6280	0.147	1.332E-14	7.600	39.933	9.774	8.704E-13	0.5720	0.140	1.388E-15	7.600	40.195	9.774	1.581E-12	0.5758	0.140	1.249E-14
7.650	42.429	10.123	1.745	0.6078	0.145	0.025	7.650	33.685	9.076	1.745	0.4825	0.130	0.025	7.650	44.349	10.472	3.491	0.6352	0.150	0.050	7.650	40.422	9.774	1.745	0.5790	0.140	0.025	7.650	40.684	9.774	0.000	0.5827	0.140	0.000
7.700	42.935	10.123	-8.882E-13	0.6150	0.145	-1.943E-15	7.700	34.139	9.076	-7.994E-13	0.4890	0.130	-6.106E-15	7.700	44.890	10.647	-9.237E-13	0.6430	0.153	-1.332E-14	7.700	40.911	9.948	3.491	0.5860	0.143	0.050	7.700	41.172	9.774	1.745	0.5897	0.140	0.025
7.750	43.441	10.123	1.745	0.6222	0.145	0.025	7.750	34.592	9.076	1.745	0.4955	0.130	0.025	7.750	45.413	10.472	-1.745	0.6505	0.150	-0.025	7.750	41.417	10.123	-8.882E-13	0.5933	0.145	-2.359E-14	7.750	41.661	9.948	3.491	0.5967	0.142	0.050
7.800	43.947	10.297	3.491	0.6295	0.147	0.050	7.800	35.046	9.250	1.745	0.5020	0.132	0.025	7.800	45.937	10.472	1.745	0.6580	0.150	0.025	7.800	41.923	9.948	-1.745	0.6005	0.142	-0.025	7.800	42.167	10.123	1.745	0.6040	0.145	0.025
7.850	44.471	10.472	1.634E-12	0.6370	0.150	1.305E-14	7.850	35.517	9.250	8.349E-13	0.5088	0.133	6.106E-15	7.850	46.461	10.647	3.491	0.6655	0.153	0.050	7.850	42.411	9.948	3.491	0.6075	0.143	0.050	7.850	42.673	10.123	1.776E-13	0.6112	0.145	2.415E-14
7.900	44.995	10.297	-1.745	0.6445	0.148	-0.025	7.900	35.971	9.250	1.745	0.5152	0.133	0.025	7.900	47.002	10.821	1.745	0.6733	0.155	0.025	7.900	42.918	10.297	3.491	0.6147	0.147	0.050	7.900	43.179	10.123	7.105E-13	0.6185	0.145	-1.110E-14
7.950	45.501	10.297	1.745	0.6518	0.148	0.025	7.950	36.442	9.425	1.745	0.5220	0.135	0.025	7.950	47.543	10.821	-9.592E-13	0.6810	0.155	-2.498E-14	7.950	43.441	10.297	-1.634E-12	0.6222	0.148	-1.943E-15	7.950	43.686	10.123	-8.882E-13	0.6258	0.145	-2.415E-14
8.000	46.024	10.472	1.745	0.6592	0.150	0.025	8.000	36.914	9.425	0.000	0.5288	0.135	-1.110E-14	8.000	48.084	10.821	0.000	0.6887	0.155	1.110E-14	8.000	43.947	10.297	7.105E-13	0.6295	0.147	-1.110E-14	8.000	44.192	10.123	1.745	0.6330	0.145	0.025
8.050	46.548	10.472	1.745	0.6668	0.150	0.025	8.050	37.385	9.425	1.745	0.5355	0.135	0.025	8.050	48.625	10.821	1.745	0.6965	0.155	0.025	8.050	44.471	10.297	1.634E-12	0.6370	0.147	1.305E-14	8.050	44.698	10.297	3.491	0.6402	0.148	0.050
8.100	47.072	10.647	1.745	0.6743	0.153	0.025	8.100	37.856	9.599	1.745	0.5423	0.138	0.025	8.100	49.166	10.996	1.745	0.7043	0.158	0.025	8.100	44.977	10.297	1.745	0.6442	0.148	0.025	8.100	45.221	10.472	-1.119E-12	0.6478	0.150	-3.747E-14
8.150	47.613	10.647	-7.105E-13	0.6820	0.152	0.000	8.150	38.345	9.599	0.000	0.5493	0.137	0.000	8.150	49.724	10.996	0.000	0.7123	0.157	-1.110E-14	8.150	45.501	10.472	1.745	0.6518	0.150	0.025	8.150	45.745	10.297	-1.745	0.6552	0.147	-0.025
8.200	48.136	10.647	1.745	0.6895	0.153	0.025	8.200	38.816	9.599	1.745	0.5560	0.138	0.025	8.200	50.265	10.996	1.745	0.7200	0.157	0.025	8.200	46.024	10.472	1.745	0.6592	0.150	0.025	8.200	46.251	10.297	1.745	0.6625	0.148	0.025
8.250	48.677	10.821	1.745	0.6973	0.155	0.025	8.250	39.305	9.774	1.745	0.5630	0.140	0.025	8.250	50.824	11.170	1.745	0.7280	0.160	0.025	8.250	46.548	10.647	1.745	0.6668	0.153	0.025	8.250	46.775	10.472	1.745	0.6700	0.150	0.025
8.300	49.218	10.821	-7.105E-13	0.7050	0.155	1.110E-14	8.300	39.794	9.774	0.000	0.5700	0.140	-1.110E-14	8.300	51.382	11.170	-7.105E-13	0.7360	0.160	0.000	8.300	47.089	10.647	0.000	0.6745	0.153	0.000	8.300	47.298	10.472	1.745	0.6775	0.150	0.025
8.350	49.759	10.821	1.745	0.7128	0.155	0.025	8.350	40.282	9.774	-1.741E-12	0.5770	0.140	-1.388E-14	8.350	51.941	11.170	-2.682E-12	0.7440	0.160	-2.831E-14	8.350	47.613	10.647	-2.593E-12	0.6820	0.153	-2.720E-14	8.350	47.822	10.647	1.745	0.6850	0.153	0.025
8.400	50.300	10.996	1.745	0.7205	0.157	0.025	8.400	40.771	9.774	1.745	0.5840	0.140	0.025	8.400	52.499	11.170	1.745	0.7520	0.160	0.025	8.400	48.154	10.647	0.000	0.6897	0.152	0.000	8.400	48.363	10.647	-7.105E-13	0.6927	0.152	0.000
8.450	50.859	10.996	1.954E-12	0.7285	0.157	1.693E-14	8.450	41.260	9.948	1.745	0.5910	0.143	0.025	8.450	53.058	11.345	1.745	0.7600	0.163	0.025	8.450	48.677	10.647	3.491	0.6973	0.153	0.050	8.450	48.887	10.647	1.745	0.7003	0.153	0.025
8.500	51.400	10.996	0.000	0.7362	0.157	1.110E-14	8.500	41.766	9.948	0.000	0.5983	0.143	-1.110E-14	8.500	53.634	11.345	-7.105E-13	0.7682	0.163	0.000	8.500	49.218	10.996	3.491	0.7050	0.157	0.050	8.500	49.428	10.821	1.745	0.7080	0.155	0.025
8.550	51.958	10.996		0.7442	0.158		8.550	42.254	9.948	1.745	0.6053	0.143	0.025	8.550	54.192	11.345	1.745	0.7762	0.163	0.025	8.550	49.777	10.996	-1.745	0.7130	0.158	-0.025	8.550	49.969	10.821	-7.105E-13	0.7157	0.155	1.110E-14
							8.600	42.761	10.123	3.491	0.6125	0.145	0.050	8.600	54.768	11.519	1.745	0.7845	0.165	0.025	8.600	50.318	10.821	-1.954E-12	0.7208	0.155	-2.803E-14	8.600	50.510	10.821	1.745	0.7235	0.155	0.025
